2019-07-27 00:05:54,808	INFO	main	<module>	Line:11	app started
2019-07-27 00:06:25,811	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:25] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:25,821	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:25] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:28,479	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:28] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:28,555	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:28] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:28,565	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:28] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:29,666	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:29] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:29,668	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:29] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:06:29,668	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:29] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:39,215	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:39] "OPTIONS /class/ HTTP/1.1" 200 -
2019-07-27 00:06:39,290	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:39] "POST /class/ HTTP/1.1" 200 -
2019-07-27 00:06:39,295	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:39] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:06:43,656	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:43] "OPTIONS /class/ HTTP/1.1" 200 -
2019-07-27 00:06:43,715	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:43] "POST /class/ HTTP/1.1" 200 -
2019-07-27 00:06:43,727	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:43] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:06:47,935	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:47] "OPTIONS /class/ HTTP/1.1" 200 -
2019-07-27 00:06:48,008	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:48] "POST /class/ HTTP/1.1" 200 -
2019-07-27 00:06:48,013	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:48] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:06:48,659	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:48] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:06:58,840	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:58] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-27 00:06:59,019	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:59] "POST /course/ HTTP/1.1" 200 -
2019-07-27 00:06:59,024	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:59] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:07:05,608	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:05] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-27 00:07:05,770	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:05] "POST /course/ HTTP/1.1" 200 -
2019-07-27 00:07:05,775	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:05] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:07:36,360	INFO	_internal	_log	Line:88	 * Detected change in '/home/long/development/classarrangement/services/daos/courseDAO.py', reloading
