2019-08-11 16:21:18,930	INFO	main	<module>	Line:11	app started
2019-08-11 16:23:58,064	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:23:58] "GET /arrangement/remove/22/49 HTTP/1.1" 200 -
2019-08-11 16:23:58,229	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:23:58] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:24:22,142	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:22] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:24:22,145	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:22] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 16:24:22,147	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:22] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:24:22,303	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:22] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:24:32,908	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:32] "OPTIONS /arrangement/ HTTP/1.1" 200 -
2019-08-11 16:24:33,169	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:33] "POST /arrangement/ HTTP/1.1" 200 -
2019-08-11 16:24:33,350	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:33] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:24:36,661	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:36] "GET /arrangement/remove/22/49 HTTP/1.1" 200 -
2019-08-11 16:24:36,843	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:36] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:24:42,630	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:42] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:24:42,630	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:42] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 16:24:42,633	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:42] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:24:42,794	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:24:42] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:25:11,513	INFO	_internal	_log	Line:122	 * Detected change in '/home/long/newdevelopment/classarrangement/services/daos/arrangementDAO.py', reloading
